Guess,Correct,Misplaced,SecretCode,Win,NumGuesses
"['5', '1', '5', '3']",0,1,2636,False,10
"['5', '1', '3', '6']",0,2,4341,False,10
"['5', '4', '2', '2']",0,1,4341,False,10
"['4', '1', '2', '1']",2,0,4341,False,10
"['6', '1', '2', '3']",0,2,4341,False,10
"['6', '6', '6', '2']",0,0,4341,False,10
"['4', '2', '6', '1']",2,0,4341,False,10
"['2', '4', '1', '6']",0,2,4341,False,10
"['3', '2', '4', '5']",1,1,4341,False,10
"['1', '2', '3', '2']",0,2,4341,False,10
"['1', '3', '1', '5']",1,1,4341,False,10
"['5', '6', '5', '2']",1,2,6155,False,10
"['1', '1', '6', '5']",2,1,6155,False,10
"['6', '2', '3', '5']",2,0,6155,False,10
"['4', '3', '1', '4']",0,1,6155,False,10
"['3', '2', '3', '3']",0,0,6155,False,10
"['5', '6', '6', '6']",0,2,6155,False,10
"['3', '6', '3', '6']",0,1,6155,False,10
"['4', '2', '1', '3']",0,1,6155,False,10
"['3', '2', '2', '1']",0,1,6155,False,10
"['5', '1', '5', '3']",2,1,6155,False,10
"['4', '3', '5', '1']",2,0,6355,False,10
"['1', '3', '3', '6']",1,1,6355,False,10
"['1', '3', '5', '6']",2,1,6355,False,10
"['2', '3', '2', '2']",1,0,6355,False,10
"['5', '4', '4', '3']",0,2,6355,False,10
"['6', '5', '2', '2']",1,1,6355,False,10
"['2', '3', '2', '1']",1,0,6355,False,10
"['3', '6', '2', '5']",1,2,6355,False,10
"['5', '4', '2', '5']",1,1,6355,False,10
"['4', '5', '1', '4']",0,1,6355,False,10
"['2', '2', '2', '1']",0,1,1163,False,10
"['3', '2', '1', '1']",0,3,1163,False,10
"['4', '4', '2', '1']",0,1,1163,False,10
"['2', '2', '3', '3']",1,0,1163,False,10
"['5', '3', '3', '4']",0,1,1163,False,10
"['1', '6', '4', '1']",1,2,1163,False,10
"['2', '2', '6', '4']",1,0,1163,False,10
"['6', '5', '3', '1']",0,3,1163,False,10
"['1', '2', '1', '6']",1,2,1163,False,10
"['1', '5', '1', '6']",1,2,1163,False,10
"['5', '2', '3', '4']",1,1,5553,False,10
"['4', '5', '6', '2']",1,0,5553,False,10
"['6', '5', '3', '4']",1,1,5553,False,10
"['2', '6', '5', '2']",1,0,5553,False,10
"['3', '3', '5', '2']",1,1,5553,False,10
"['4', '1', '2', '2']",0,0,5553,False,10
"['6', '3', '5', '3']",2,0,5553,False,10
"['1', '6', '3', '4']",0,1,5553,False,10
"['6', '2', '2', '3']",1,0,5553,False,10
"['4', '2', '2', '2']",0,0,5553,False,10
"['2', '6', '2', '6']",0,1,6514,False,10
"['6', '6', '5', '3']",1,1,6514,False,10
"['6', '5', '2', '4']",3,0,6514,False,10
"['5', '3', '6', '2']",0,2,6514,False,10
"['5', '4', '5', '1']",0,3,6514,False,10
"['5', '4', '4', '4']",1,1,6514,False,10
"['5', '2', '6', '1']",0,3,6514,False,10
"['1', '3', '1', '2']",1,0,6514,False,10
"['6', '5', '6', '6']",2,0,6514,False,10
"['3', '1', '2', '2']",0,1,6514,False,10
"['6', '6', '4', '1']",0,1,1323,False,10
"['2', '6', '5', '3']",1,1,1323,False,10
"['4', '4', '3', '3']",1,1,1323,False,10
"['1', '4', '4', '4']",1,0,1323,False,10
"['1', '1', '1', '4']",1,0,1323,False,10
"['6', '5', '1', '3']",1,1,1323,False,10
"['1', '1', '3', '2']",1,2,1323,False,10
"['4', '3', '3', '5']",1,1,1323,False,10
"['2', '1', '2', '5']",1,1,1323,False,10
"['4', '6', '1', '2']",0,2,1323,False,10
"['1', '6', '3', '4']",0,1,4545,False,10
"['4', '2', '4', '2']",2,0,4545,False,10
"['4', '5', '6', '2']",2,0,4545,False,10
"['4', '4', '5', '4']",1,2,4545,False,10
"['3', '4', '2', '3']",0,1,4545,False,10
"['3', '6', '3', '6']",0,0,4545,False,10
"['6', '6', '3', '5']",1,0,4545,False,10
"['1', '4', '5', '4']",0,3,4545,False,10
"['2', '6', '5', '2']",0,1,4545,False,10
"['2', '4', '1', '3']",0,1,4545,False,10
"['1', '2', '3', '4']",2,1,4214,False,10
"['5', '2', '6', '5']",1,0,4214,False,10
"['3', '1', '2', '2']",0,2,4214,False,10
"['3', '1', '3', '2']",0,2,4214,False,10
"['6', '6', '4', '2']",0,2,4214,False,10
"['4', '5', '6', '1']",1,1,4214,False,10
"['6', '4', '4', '4']",1,1,4214,False,10
"['4', '4', '4', '6']",1,1,4214,False,10
"['4', '1', '4', '4']",2,1,4214,False,10
"['1', '2', '1', '4']",3,0,4214,False,10
"['5', '5', '2', '1']",0,2,6135,False,10
"['4', '1', '4', '1']",1,0,6135,False,10
"['5', '1', '1', '2']",1,1,6135,False,10
"['6', '1', '6', '5']",3,0,6135,False,10
"['1', '4', '6', '1']",0,2,6135,False,10
"['1', '1', '6', '3']",1,2,6135,False,10
"['1', '3', '3', '6']",1,2,6135,False,10
"['1', '1', '3', '2']",2,0,6135,False,10
"['3', '4', '3', '6']",1,1,6135,False,10
"['4', '5', '6', '3']",0,3,6135,False,10
"['1', '1', '4', '6']",1,1,1363,False,10
"['1', '6', '1', '3']",2,1,1363,False,10
"['3', '5', '3', '4']",0,2,1363,False,10
"['6', '5', '3', '3']",1,2,1363,False,10
"['6', '3', '6', '2']",2,0,1363,False,10
"['1', '3', '1', '2']",2,0,1363,False,10
"['2', '4', '4', '5']",0,0,1363,False,10
"['1', '2', '1', '2']",1,0,1363,False,10
"['3', '1', '2', '5']",0,2,1363,False,10
"['3', '1', '6', '1']",1,2,1363,False,10
"['2', '4', '3', '5']",0,2,6513,False,10
"['2', '1', '5', '3']",1,2,6513,False,10
"['2', '2', '2', '2']",0,0,6513,False,10
"['2', '6', '6', '3']",1,1,6513,False,10
"['5', '5', '6', '2']",1,1,6513,False,10
"['3', '2', '4', '3']",1,0,6513,False,10
"['2', '3', '6', '5']",0,3,6513,False,10
"['4', '1', '3', '4']",0,2,6513,False,10
"['5', '2', '5', '6']",0,2,6513,False,10
"['1', '2', '4', '1']",0,1,6513,False,10
"['1', '6', '3', '2']",1,1,2352,False,10
"['5', '1', '6', '5']",0,1,2352,False,10
"['2', '3', '3', '2']",3,0,2352,False,10
"['2', '3', '4', '5']",2,1,2352,False,10
"['1', '5', '6', '5']",0,1,2352,False,10
"['1', '4', '3', '4']",0,1,2352,False,10
"['4', '2', '2', '2']",1,1,2352,False,10
"['4', '6', '6', '6']",0,0,2352,False,10
"['1', '6', '6', '4']",0,0,2352,False,10
"['1', '6', '3', '4']",0,1,2352,False,10
"['3', '3', '6', '5']",1,1,6324,False,10
"['5', '6', '5', '4']",1,1,6324,False,10
"['4', '2', '6', '1']",0,3,6324,False,10
"['5', '1', '6', '3']",0,2,6324,False,10
"['2', '4', '5', '2']",0,2,6324,False,10
"['2', '3', '4', '5']",1,2,6324,False,10
"['5', '4', '1', '5']",0,1,6324,False,10
"['2', '4', '6', '4']",1,2,6324,False,10
"['2', '4', '2', '6']",1,2,6324,False,10
"['1', '6', '3', '5']",0,2,6324,False,10
"['3', '2', '4', '5']",1,2,2253,False,10
"['5', '2', '1', '1']",1,1,2253,False,10
"['2', '2', '2', '3']",3,0,2253,False,10
"['6', '5', '2', '5']",0,2,2253,False,10
"['3', '5', '1', '3']",1,1,2253,False,10
"['5', '6', '1', '2']",0,2,2253,False,10
"['5', '3', '3', '5']",0,2,2253,False,10
"['6', '4', '3', '4']",0,1,2253,False,10
"['1', '3', '6', '4']",0,1,2253,False,10
"['2', '2', '3', '3']",3,0,2253,False,10
"['4', '3', '4', '5']",2,1,4243,False,10
"['2', '6', '6', '1']",0,1,4243,False,10
"['1', '3', '1', '6']",0,1,4243,False,10
"['3', '3', '2', '5']",0,2,4243,False,10
"['5', '3', '4', '2']",1,2,4243,False,10
"['3', '3', '3', '5']",0,1,4243,False,10
"['4', '5', '3', '1']",1,1,4243,False,10
"['1', '6', '3', '3']",1,0,4243,False,10
"['2', '1', '3', '6']",0,2,4243,False,10
"['5', '5', '5', '4']",0,1,4243,False,10
"['5', '1', '2', '4']",0,2,4232,False,10
"['5', '1', '6', '1']",0,0,4232,False,10
"['4', '4', '4', '5']",1,0,4232,False,10
"['5', '6', '5', '1']",0,0,4232,False,10
"['6', '1', '1', '5']",0,0,4232,False,10
"['6', '5', '5', '6']",0,0,4232,False,10
"['2', '1', '5', '3']",0,2,4232,False,10
"['5', '3', '2', '1']",0,2,4232,False,10
"['4', '2', '1', '3']",2,1,4232,False,10
"['5', '4', '2', '2']",1,2,4232,False,10
"['4', '2', '5', '3']",1,0,6633,False,10
"['5', '6', '3', '2']",2,0,6633,False,10
"['4', '1', '5', '5']",0,0,6633,False,10
"['6', '3', '5', '5']",1,1,6633,False,10
"['1', '6', '1', '4']",1,0,6633,False,10
"['1', '4', '1', '1']",0,0,6633,False,10
"['5', '3', '2', '4']",0,1,6633,False,10
"['4', '5', '6', '4']",0,1,6633,False,10
"['1', '2', '2', '5']",0,0,6633,False,10
"['5', '6', '5', '6']",1,1,6633,False,10
"['6', '5', '4', '4']",0,3,5416,False,10
"['3', '6', '5', '2']",0,2,5416,False,10
"['4', '3', '5', '4']",0,2,5416,False,10
"['1', '5', '4', '6']",1,3,5416,False,10
"['5', '5', '3', '5']",1,0,5416,False,10
"['5', '3', '2', '5']",1,0,5416,False,10
"['1', '2', '3', '3']",0,1,5416,False,10
"['4', '1', '5', '4']",0,3,5416,False,10
"['3', '6', '4', '1']",0,3,5416,False,10
"['1', '5', '4', '3']",0,3,5416,False,10
"['3', '5', '5', '1']",2,1,3535,False,10
"['3', '3', '5', '4']",1,2,3535,False,10
"['3', '4', '6', '2']",1,0,3535,False,10
"['1', '6', '5', '6']",0,1,3535,False,10
"['4', '6', '1', '6']",0,0,3535,False,10
"['5', '1', '3', '6']",1,1,3535,False,10
"['1', '2', '5', '3']",0,2,3535,False,10
"['6', '5', '5', '6']",1,1,3535,False,10
"['1', '4', '5', '1']",0,1,3535,False,10
"['6', '1', '6', '6']",0,0,3535,False,10
"['4', '3', '5', '2']",1,0,4641,False,10
"['6', '2', '4', '4']",1,2,4641,False,10
"['5', '4', '3', '6']",0,2,4641,False,10
"['5', '1', '1', '2']",0,1,4641,False,10
"['6', '1', '2', '6']",0,2,4641,False,10
"['4', '5', '1', '2']",1,1,4641,False,10
"['3', '5', '3', '6']",0,1,4641,False,10
"['1', '2', '3', '2']",0,1,4641,False,10
"['4', '1', '3', '6']",1,2,4641,False,10
"['4', '6', '5', '1']",3,0,4641,False,10
"['3', '6', '6', '6']",1,0,5156,False,10
"['5', '5', '4', '5']",1,1,5156,False,10
"['2', '1', '3', '4']",1,0,5156,False,10
"['6', '5', '5', '5']",1,2,5156,False,10
"['1', '1', '1', '6']",2,0,5156,False,10
"['5', '5', '3', '2']",1,1,5156,False,10
"['5', '4', '1', '6']",2,1,5156,False,10
"['1', '4', '2', '2']",0,1,5156,False,10
"['6', '5', '5', '2']",1,2,5156,False,10
"['5', '4', '1', '3']",1,1,5156,False,10
"['3', '5', '4', '2']",0,2,4431,False,10
"['6', '4', '2', '1']",2,0,4431,False,10
"['1', '4', '6', '6']",1,1,4431,False,10
"['1', '5', '4', '2']",0,2,4431,False,10
"['5', '1', '1', '4']",0,2,4431,False,10
"['6', '4', '1', '2']",1,1,4431,False,10
"['2', '3', '2', '2']",0,1,4431,False,10
"['4', '3', '1', '3']",1,2,4431,False,10
"['5', '1', '3', '6']",1,1,4431,False,10
"['4', '6', '6', '2']",1,0,4431,False,10
"['5', '5', '3', '2']",0,2,6324,False,10
"['3', '6', '1', '2']",0,3,6324,False,10
"['1', '6', '1', '4']",1,1,6324,False,10
"['3', '1', '1', '5']",0,1,6324,False,10
"['2', '5', '1', '1']",0,1,6324,False,10
"['3', '2', '1', '2']",0,2,6324,False,10
"['2', '3', '5', '3']",1,1,6324,False,10
"['2', '6', '6', '2']",0,2,6324,False,10
"['3', '4', '5', '3']",0,2,6324,False,10
"['1', '5', '3', '4']",1,1,6324,False,10
"['6', '3', '1', '5']",1,0,2333,False,10
"['5', '2', '2', '2']",0,1,2333,False,10
"['4', '1', '1', '5']",0,0,2333,False,10
"['2', '6', '1', '4']",1,0,2333,False,10
"['5', '3', '4', '1']",1,0,2333,False,10
"['6', '5', '3', '6']",1,0,2333,False,10
"['4', '2', '4', '3']",1,1,2333,False,10
"['1', '1', '4', '6']",0,0,2333,False,10
"['6', '4', '5', '2']",0,1,2333,False,10
"['2', '2', '2', '5']",1,0,2333,False,10
"['2', '6', '6', '6']",0,0,3114,False,10
"['5', '3', '2', '3']",0,1,3114,False,10
"['3', '6', '1', '1']",2,1,3114,False,10
"['3', '3', '3', '4']",2,0,3114,False,10
"['2', '5', '1', '6']",1,0,3114,False,10
"['6', '6', '3', '5']",0,1,3114,False,10
"['3', '5', '5', '4']",2,0,3114,False,10
"['6', '3', '2', '5']",0,1,3114,False,10
"['6', '2', '5', '5']",0,0,3114,False,10
"['3', '5', '6', '2']",1,0,3114,False,10
"['6', '6', '4', '1']",0,1,4333,False,10
"['1', '6', '3', '6']",1,0,4333,False,10
"['1', '2', '3', '2']",1,0,4333,False,10
"['4', '6', '6', '2']",1,0,4333,False,10
"['3', '1', '4', '2']",0,2,4333,False,10
"['4', '4', '6', '5']",1,0,4333,False,10
"['4', '1', '3', '1']",2,0,4333,False,10
"['3', '3', '5', '5']",1,1,4333,False,10
"['5', '2', '1', '6']",0,0,4333,False,10
"['4', '6', '4', '6']",1,0,4333,False,10
"['3', '6', '2', '4']",1,0,2225,False,10
"['2', '3', '5', '3']",1,1,2225,False,10
"['4', '6', '6', '4']",0,0,2225,False,10
"['1', '5', '6', '5']",1,0,2225,False,10
"['1', '6', '1', '4']",0,0,2225,False,10
"['1', '3', '4', '3']",0,0,2225,False,10
"['1', '6', '3', '4']",0,0,2225,False,10
"['4', '2', '6', '6']",1,0,2225,False,10
"['2', '3', '4', '6']",1,0,2225,False,10
"['6', '1', '4', '2']",0,1,2225,False,10
"['3', '3', '1', '5']",2,1,3511,False,10
"['4', '6', '6', '4']",0,0,3511,False,10
"['1', '6', '5', '4']",0,2,3511,False,10
"['1', '5', '2', '6']",1,1,3511,False,10
"['5', '4', '4', '3']",0,2,3511,False,10
"['3', '3', '5', '6']",1,1,3511,False,10
"['1', '6', '5', '6']",0,2,3511,False,10
"['5', '5', '5', '2']",1,0,3511,False,10
"['2', '1', '4', '5']",0,2,3511,False,10
"['6', '1', '1', '6']",1,1,3511,False,10
"['1', '3', '1', '1']",0,2,3125,False,10
"['5', '5', '4', '3']",0,2,3125,False,10
"['5', '3', '4', '5']",1,1,3125,False,10
"['2', '4', '4', '5']",1,1,3125,False,10
"['3', '5', '3', '2']",1,2,3125,False,10
"['6', '4', '5', '6']",0,1,3125,False,10
"['6', '6', '5', '4']",0,1,3125,False,10
"['2', '5', '4', '4']",0,2,3125,False,10
"['2', '5', '1', '2']",0,3,3125,False,10
"['4', '4', '3', '1']",0,2,3125,False,10
"['4', '6', '4', '2']",1,2,4236,False,10
"['5', '2', '3', '5']",2,0,4236,False,10
"['2', '3', '5', '4']",0,3,4236,False,10
"['2', '5', '4', '5']",0,2,4236,False,10
"['1', '4', '2', '6']",1,2,4236,False,10
"['3', '1', '6', '2']",0,3,4236,False,10
"['5', '3', '1', '3']",0,1,4236,False,10
"['5', '2', '2', '3']",1,1,4236,False,10
"['2', '3', '3', '5']",1,1,4236,False,10
"['5', '1', '1', '2']",0,1,4236,False,10
"['3', '2', '4', '5']",0,2,1334,False,10
"['6', '1', '6', '1']",0,1,1334,False,10
"['1', '2', '4', '5']",1,1,1334,False,10
"['3', '5', '6', '6']",0,1,1334,False,10
"['1', '4', '6', '2']",1,1,1334,False,10
"['5', '4', '2', '1']",0,2,1334,False,10
"['5', '1', '4', '3']",0,3,1334,False,10
"['5', '1', '5', '2']",0,1,1334,False,10
"['5', '1', '3', '4']",2,1,1334,False,10
"['5', '4', '1', '5']",0,2,1334,False,10
"['2', '2', '1', '2']",1,0,6532,False,10
"['6', '5', '5', '6']",2,0,6532,False,10
"['5', '4', '1', '6']",0,2,6532,False,10
"['5', '2', '4', '3']",0,3,6532,False,10
"['5', '3', '4', '2']",1,2,6532,False,10
"['6', '1', '1', '1']",1,0,6532,False,10
"['5', '6', '3', '6']",1,2,6532,False,10
"['2', '3', '5', '2']",1,2,6532,False,10
"['5', '3', '4', '1']",0,2,6532,False,10
"['6', '6', '4', '6']",1,0,6532,False,10
"['2', '4', '6', '5']",1,1,2214,False,10
"['2', '1', '1', '2']",2,1,2214,False,10
"['3', '6', '3', '4']",1,0,2214,False,10
"['1', '1', '3', '2']",0,2,2214,False,10
"['6', '6', '5', '6']",0,0,2214,False,10
"['6', '6', '3', '5']",0,0,2214,False,10
"['3', '1', '5', '5']",0,1,2214,False,10
"['3', '2', '3', '1']",1,1,2214,False,10
"['6', '2', '3', '6']",1,0,2214,False,10
"['4', '1', '3', '6']",0,2,2214,False,10
"['5', '4', '5', '4']",0,1,1566,False,10
"['3', '4', '3', '4']",0,0,1566,False,10
"['3', '3', '1', '1']",0,1,1566,False,10
"['5', '2', '5', '4']",0,1,1566,False,10
"['5', '1', '5', '1']",0,2,1566,False,10
"['3', '3', '5', '6']",1,1,1566,False,10
"['3', '2', '6', '4']",1,0,1566,False,10
"['3', '6', '6', '4']",1,1,1566,False,10
"['5', '3', '4', '6']",1,1,1566,False,10
"['4', '3', '4', '1']",0,1,1566,False,10
"['1', '6', '3', '5']",0,2,6111,False,10
"['6', '6', '5', '5']",1,0,6111,False,10
"['6', '3', '6', '4']",1,0,6111,False,10
"['6', '1', '6', '2']",2,0,6111,False,10
"['1', '2', '2', '3']",0,1,6111,False,10
"['3', '2', '3', '6']",0,1,6111,False,10
"['4', '3', '1', '5']",1,0,6111,False,10
"['3', '3', '3', '5']",0,0,6111,False,10
"['2', '4', '4', '1']",1,0,6111,False,10
"['1', '1', '1', '1']",3,0,6111,False,10
"['2', '1', '4', '2']",1,0,2556,False,10
"['3', '1', '3', '3']",0,0,2556,False,10
"['1', '2', '3', '4']",0,1,2556,False,10
"['5', '2', '6', '3']",0,3,2556,False,10
"['1', '4', '3', '6']",1,0,2556,False,10
"['4', '2', '5', '3']",1,1,2556,False,10
"['1', '6', '3', '3']",0,1,2556,False,10
"['1', '6', '4', '5']",0,2,2556,False,10
"['5', '5', '5', '1']",2,0,2556,False,10
"['5', '4', '6', '6']",1,1,2556,False,10
"['5', '3', '5', '2']",0,1,3663,False,10
"['5', '4', '4', '4']",0,0,3663,False,10
"['4', '6', '4', '2']",1,0,3663,False,10
"['6', '4', '5', '2']",0,1,3663,False,10
"['3', '2', '3', '3']",2,0,3663,False,10
"['1', '6', '5', '2']",1,0,3663,False,10
"['3', '4', '4', '4']",1,0,3663,False,10
"['6', '5', '2', '4']",0,1,3663,False,10
"['1', '2', '4', '4']",0,0,3663,False,10
"['3', '1', '5', '2']",1,0,3663,False,10
"['3', '3', '3', '4']",1,0,3152,False,10
"['2', '1', '3', '1']",1,2,3152,False,10
"['2', '4', '4', '5']",0,2,3152,False,10
"['2', '5', '2', '1']",0,3,3152,False,10
"['4', '3', '6', '1']",0,2,3152,False,10
"['3', '3', '2', '4']",1,1,3152,False,10
"['3', '3', '3', '1']",1,1,3152,False,10
"['6', '2', '2', '2']",1,0,3152,False,10
"['2', '6', '2', '5']",0,2,3152,False,10
"['5', '2', '2', '5']",0,2,3152,False,10
"['5', '3', '1', '5']",1,2,1135,False,10
"['5', '3', '4', '1']",0,3,1135,False,10
"['4', '2', '3', '2']",1,0,1135,False,10
"['4', '2', '3', '4']",1,0,1135,False,10
"['6', '1', '3', '2']",2,0,1135,False,10
"['5', '2', '3', '4']",1,1,1135,False,10
"['5', '3', '1', '2']",0,3,1135,False,10
"['1', '3', '2', '4']",1,1,1135,False,10
"['5', '1', '5', '4']",1,1,1135,False,10
"['6', '1', '3', '6']",2,0,1135,False,10
"['4', '5', '2', '5']",0,1,3262,False,10
"['5', '3', '2', '1']",0,2,3262,False,10
"['6', '6', '2', '6']",0,2,3262,False,10
"['4', '5', '5', '6']",0,1,3262,False,10
"['4', '4', '2', '3']",0,2,3262,False,10
"['2', '1', '2', '4']",0,2,3262,False,10
"['1', '3', '4', '6']",0,2,3262,False,10
"['4', '2', '4', '5']",1,0,3262,False,10
"['6', '4', '6', '2']",2,0,3262,False,10
"['4', '4', '6', '4']",1,0,3262,False,10
"['5', '2', '5', '2']",0,1,1665,False,10
"['3', '5', '2', '1']",0,2,1665,False,10
"['5', '3', '4', '5']",1,0,1665,False,10
"['6', '4', '1', '4']",0,2,1665,False,10
"['6', '4', '3', '4']",0,1,1665,False,10
"['2', '5', '6', '4']",1,1,1665,False,10
"['2', '3', '5', '1']",0,2,1665,False,10
"['5', '2', '4', '1']",0,2,1665,False,10
"['5', '2', '3', '4']",0,1,1665,False,10
"['4', '3', '1', '3']",0,1,1665,False,10
"['6', '2', '2', '3']",0,0,5554,False,10
"['4', '5', '1', '6']",1,1,5554,False,10
"['5', '5', '6', '1']",2,0,5554,False,10
"['6', '2', '1', '2']",0,0,5554,False,10
"['2', '3', '5', '1']",1,0,5554,False,10
"['3', '3', '3', '3']",0,0,5554,False,10
"['4', '4', '3', '4']",1,0,5554,False,10
"['4', '2', '4', '4']",1,0,5554,False,10
"['3', '6', '3', '5']",0,1,5554,False,10
"['6', '5', '1', '6']",1,0,5554,False,10
"['5', '4', '1', '6']",0,2,4134,False,10
"['6', '3', '4', '4']",1,2,4134,False,10
"['4', '1', '4', '1']",2,1,4134,False,10
"['2', '1', '1', '1']",1,0,4134,False,10
"['4', '3', '4', '5']",1,2,4134,False,10
"['1', '5', '3', '4']",2,1,4134,False,10
"['2', '5', '6', '5']",0,0,4134,False,10
"['4', '4', '4', '1']",1,2,4134,False,10
"['2', '4', '3', '1']",1,2,4134,False,10
"['6', '1', '3', '2']",2,0,4134,False,10
"['4', '1', '3', '4']",1,1,4363,False,10
"['6', '4', '1', '5']",0,2,4363,False,10
"['1', '2', '1', '1']",0,0,4363,False,10
"['6', '4', '5', '6']",0,2,4363,False,10
"['4', '6', '3', '5']",1,2,4363,False,10
"['2', '5', '4', '5']",0,1,4363,False,10
"['2', '1', '2', '3']",1,0,4363,False,10
"['3', '3', '6', '6']",2,1,4363,False,10
"['6', '2', '6', '6']",1,0,4363,False,10
"['4', '3', '6', '4']",3,0,4363,False,10
"['6', '5', '2', '1']",1,1,6365,False,10
"['2', '4', '2', '5']",1,0,6365,False,10
"['6', '1', '2', '6']",1,1,6365,False,10
"['2', '4', '4', '3']",0,1,6365,False,10
"['4', '6', '2', '2']",0,1,6365,False,10
"['2', '5', '4', '3']",0,2,6365,False,10
"['1', '2', '5', '6']",0,2,6365,False,10
"['5', '3', '5', '3']",1,1,6365,False,10
"['5', '4', '2', '1']",0,1,6365,False,10
"['6', '3', '4', '6']",2,1,6365,False,10
"['5', '4', '6', '1']",0,2,2642,False,10
"['4', '3', '1', '4']",0,1,2642,False,10
"['6', '4', '5', '6']",0,2,2642,False,10
"['6', '3', '3', '5']",0,1,2642,False,10
"['5', '2', '5', '6']",0,2,2642,False,10
"['1', '1', '2', '4']",0,2,2642,False,10
"['2', '1', '3', '1']",1,0,2642,False,10
"['2', '5', '2', '1']",1,1,2642,False,10
"['5', '5', '5', '4']",0,1,2642,False,10
"['4', '4', '1', '2']",1,1,2642,False,10
"['5', '6', '2', '1']",0,1,1134,False,10
"['6', '2', '3', '3']",1,0,1134,False,10
"['3', '5', '5', '6']",0,1,1134,False,10
"['5', '6', '6', '1']",0,1,1134,False,10
"['5', '5', '5', '5']",0,0,1134,False,10
"['3', '6', '2', '3']",0,1,1134,False,10
"['5', '2', '5', '5']",0,0,1134,False,10
"['3', '5', '6', '6']",0,1,1134,False,10
"['3', '5', '6', '1']",0,2,1134,False,10
"['6', '6', '6', '2']",0,0,1134,False,10
"['4', '1', '6', '1']",1,1,3154,False,10
"['6', '5', '2', '5']",0,1,3154,False,10
"['4', '2', '5', '4']",2,0,3154,False,10
"['2', '6', '4', '6']",0,1,3154,False,10
"['2', '6', '4', '6']",0,1,3154,False,10
"['3', '2', '5', '6']",2,0,3154,False,10
"['6', '1', '3', '3']",1,1,3154,False,10
"['4', '3', '5', '1']",1,3,3154,False,10
"['1', '1', '6', '4']",2,0,3154,False,10
"['1', '2', '6', '5']",0,2,3154,False,10
"['6', '3', '2', '6']",0,1,2211,False,10
"['6', '4', '2', '5']",0,1,2211,False,10
"['3', '2', '3', '6']",1,0,2211,False,10
"['1', '1', '3', '3']",0,2,2211,False,10
"['4', '4', '2', '5']",0,1,2211,False,10
"['3', '1', '5', '2']",0,2,2211,False,10
"['2', '3', '4', '4']",1,0,2211,False,10
"['6', '6', '2', '5']",0,1,2211,False,10
"['4', '2', '6', '6']",1,0,2211,False,10
"['4', '3', '1', '5']",1,0,2211,False,10
"['1', '5', '5', '6']",0,2,4261,False,10
"['6', '1', '1', '2']",0,3,4261,False,10
"['3', '3', '1', '3']",0,1,4261,False,10
"['3', '4', '3', '5']",0,1,4261,False,10
"['3', '4', '3', '5']",0,1,4261,False,10
"['1', '1', '3', '5']",0,1,4261,False,10
"['2', '3', '1', '2']",0,2,4261,False,10
"['4', '4', '3', '4']",1,0,4261,False,10
"['5', '2', '5', '6']",1,1,4261,False,10
"['4', '1', '6', '6']",2,1,4261,False,10
"['6', '4', '1', '6']",1,1,3612,False,10
"['4', '4', '3', '6']",0,2,3612,False,10
"['4', '6', '4', '5']",1,0,3612,False,10
